;listing_id;name;type;city;neighborhood;latitude;longitude;person_capacity;beds;bedrooms;bathrooms;is_rebookable;is_new_listing;is_fully_refundable;is_host_highly_rated;is_business_travel_ready;pricing_weekly_factor;pricing_monthly_factor
339;9936603;NEW ! 55 m2  BRIGHT & CONFORT  LONG TERM RENT ALSO;entire_home;Paris;2e arrondissement;48.8682618897;2.3532400344;2;1;1;1;False;False;True;True;False;0.82;0.55
340;10010861;2 chambres près du Louvre;entire_home;Paris;Châtelet - Les Halles - Beaubourg;48.863491;2.342114;4;4;2;1;False;False;True;True;False;1;1
341;10110180;Nectar, 3Ch/3Sdb, 7 personnes;entire_home;Paris;3e arrondissement;48.8643304425;2.3625042889;7;4;3;3;False;False;True;True;False;0.86;1
342;10160529;Studio Rénové 25m2 , cours privée;entire_home;Paris;11e arrondissement;48.8506160354;2.3880906726;2;1;0;1.5;False;False;True;False;False;0.97;0.95
343;10201441;Comfortable Studio at Montorgueuil;entire_home;Paris;2e arrondissement;48.8682548617;2.3484010362;2;2;0;1;False;False;True;False;False;0.86;0.77
344;10099626;Chambre;private_room;Paris;Pigalle - Saint-Georges;48.8785674935;2.3391629315;1;1;1;1;False;False;True;True;False;1;1
345;10246204;Marais Delight;entire_home;Paris;3e arrondissement;48.8669336436;2.3581754405;2;1;1;1;False;False;True;True;False;0.97;0.67
346;10348364;CENTER OF PARIS - Marais 3BD- 7 persons;entire_home;Paris;Saint-Paul - Ile Saint-Louis;48.8524002222;2.3633345419;7;6;3;2;False;False;True;True;False;1;1
347;10514296;New loft canal St Martin Paris, 6p;entire_home;Paris;;48.8778747487;2.3639817808;6;3;0;1;False;False;True;True;False;1;0.51
348;10401897;STUDIO CENTRAL partagé;shared_room;Paris;;48.8577720983;2.3680943016;1;3;1;1;False;False;True;True;False;0.92;0.67
349;10402505;Beautiful studio Paris 16th Victor Hugo;entire_home;Paris;Passy;48.8701510799;2.2807129258;2;1;0;1;False;False;True;True;False;0.71;0.4
350;10475056;Chambre double appartement familial;private_room;Paris;Gare du Nord - Gare de I'Est;48.8733698041;2.3556511635;2;1;1;1;False;False;True;True;False;0.9;0.73
351;10508140;Ile Saint-Louis, Notre-Dame view;entire_home;Paris;Saint-Paul - Ile Saint-Louis;48.852150645;2.3541002094;2;1;1;1;False;False;True;True;False;1;1
352;10744247;(six bed room )I;shared_room;Paris;2e arrondissement;48.8686726934;2.3520751285;6;6;1;2;False;False;True;False;False;0.95;0.9
353;10700852;[150m2]Mega Condominium EiffelTower;entire_home;Paris;Tour Eiffel - Champ de Mars;48.8582217267;2.2972929818;9;6;4;3.5;False;False;True;True;False;1;1
354;10762837;Brand new flat 10 min walk to Opera;entire_home;Paris;Saint-Lazare;48.8784111574;2.3280332571;2;1;2;1;False;False;True;True;False;0.85;1
355;20686647;Beautiful apartment in the heart of Paris;entire_home;Paris;Saint-Lazare;48.8807736781;2.3232589897;3;3;1;1;False;False;True;False;False;1;1
356;10795313;Charm on the roofs of Paris!;entire_home;Paris;Saint Germain des Prés - Odéon;48.8531092034;2.3433228855;4;3;1;1.5;False;False;True;True;False;1;0.7
357;10798782;Cosy flat in Le Marais - 63m2;entire_home;Paris;Le Marais;48.8554896948;2.360411507;3;1;1;1;False;False;True;False;False;0.86;0.65
358;10833783;Charmant 2 pièces Paris Centre;entire_home;Paris;Châtelet - Les Halles - Beaubourg;48.864815165;2.3433311318;3;1;1;1;False;False;True;True;False;0.85;0.54
359;10884388;Duplex 160m2 next to Champs Elysées;entire_home;Paris;Passy;48.8709724455;2.2874012286;7;4;3;2;False;False;True;True;False;1;1
360;10916393;PARIS CENTER LOFT/PRIVATE BATHROOM/WC;private_room;Paris;Le Marais;48.8632140537;2.3568461672;2;1;1;1;False;False;True;False;False;0.97;0.89
361;10948582;Duplex de caractère - Calme & lumineux;entire_home;Paris;Le Marais;48.8629741726;2.3603322879;5;3;2;1;False;False;True;True;False;0.94;0.85
362;11084923;Opéra, Luxury  2 bedrooms, balcony;entire_home;Paris;2e arrondissement;48.8698254012;2.3362755308;6;3;2;1;False;False;True;True;False;0.9;0.75
363;11405806;Being a real parisian;entire_home;Paris;11e arrondissement;48.8559610213;2.3844903091;4;2;1;1;False;False;True;True;False;1;1
364;11474242;Room in renovated apartment;private_room;Paris;Père Lachaise - Ménilmontant;48.8581431202;2.4004675606;2;1;1;1;False;False;True;True;False;0.95;0.95
365;11568981;Luxury apartment I - Marais AREA;entire_home;Paris;;48.8581875501;2.3530646057;6;3;2;2;False;False;True;True;False;1;1
366;11726520;Luxurious Marais-Flat Picassomuseum;entire_home;Paris;Le Marais;48.8602425074;2.3622018356;4;2;1;2;False;False;True;True;False;0.8;0.7
367;11731576;ARC DE TRIOMPHE;entire_home;Paris;Ternes;48.8791795573;2.2961530818;4;2;1;1;False;False;True;False;False;0.8;0.65
368;11768716;Beautiful room in Aligre / Bastille;private_room;Paris;;48.8487428571;2.3765654522;1;1;1;1;False;False;True;True;False;1;1
369;11769445;Amazing flat in the heart of Paris;entire_home;Paris;Châtelet - Les Halles - Beaubourg;48.8676214531;2.3456244995;2;1;1;1;False;False;True;True;False;1;0.9
370;11957644;2-Rooms Flat 35m2 Paris 11th;entire_home;Paris;République;48.8658974413;2.3720025729;4;2;1;1;False;False;True;False;False;0.88;0.85
371;11960966;Last floor build. Marriott Champs-Elysées- Berri.;entire_home;Paris;Champs-Elysées;48.8737795533;2.3041922836;6;3;3;3.5;False;False;True;True;False;1;1
372;11984821;Huge 140 m2  3Br center of Paris;entire_home;Paris;2e arrondissement;48.8689573657;2.352632034;8;3;3;2;False;False;True;True;False;1;1
373;12002855;Dans véritable appartement Parisien trés lumineux;private_room;Paris;République;48.8645943384;2.3687913556;2;1;1;1;False;False;True;True;False;1;1
374;12118573;Flaner rue de la Paix;entire_home;Paris;2e arrondissement;48.8694165507;2.332218577;7;5;3;1;False;False;True;True;False;0.92;0.85
375;12171893;Studio avec terrasse South Colonel Fabien (Soco);entire_home;Paris;10e arrondissement;48.8730798448;2.3694985701;2;1;0;1;False;False;True;False;False;0.9;0.8
376;12214909;★Appartement charmant - Notre-Dame;entire_home;Paris;Notre Dame - Ile de La Cité;48.8524899152;2.3497105672;3;2;1;1;False;False;True;True;False;1;1
377;12219331;Appartement de 42 m2 tout équipé;entire_home;Paris;Commerce - Dupleix;48.8474512971;2.2906960691;4;1;1;1;False;False;True;True;False;0.94;0.8
378;12241478;Center of Paris (11th);entire_home;Paris;République;48.8666200301;2.3745948394;2;1;0;1;False;False;True;False;False;1;0.75
379;12392510;Les Plumes Hôtel**** Heart of Paris;private_room;Paris;Pigalle - Saint-Georges;48.875973624;2.3434887961;2;1;1;1;False;False;True;True;False;1;1
380;12396126;Studio lumineux dans quartier calme;entire_home;Paris;Tour Eiffel - Champ de Mars;48.8520046857;2.3047140038;1;1;0;1;False;False;True;False;False;0.85;0.55
381;12398064;Beau 2 pces proche Gambetta - Parking incl.;entire_home;Paris;Père Lachaise - Ménilmontant;48.8645405287;2.397706849;4;2;1;1;False;False;True;True;False;0.85;0.79
382;12477131;23 - Luxury Parisian Flat Montorgueil;entire_home;Paris;2e arrondissement;48.8680279072;2.3518274837;10;6;3;1.5;False;False;False;False;False;1;1
383;12485995;Studio en plein ciel, tout neuf.;entire_home;Paris;;48.8720937111;2.4000068259;2;1;1;1;False;False;True;False;False;0.92;0.85
384;12575676;Charmant 2 pièces à Ménilmontant;entire_home;Paris;Père Lachaise - Ménilmontant;48.8677065922;2.3916352937;2;1;1;1;False;False;True;True;False;0.85;0.75
385;12530928;Tour Eiffel Appartement 3 pièces;entire_home;Paris;Tour Eiffel - Champ de Mars;48.8579117122;2.2873467371;6;4;2;1;False;False;True;False;False;1;1
386;12541479;Exclusive High Standing at Louvre;entire_home;Paris;Palais Royal;48.864472755;2.3418140278;6;3;2;2;False;False;True;True;False;0.9;1
387;12550943;Studette cour silencieuse plantée;private_room;Paris;République;48.8618150937;2.3723829268;2;2;1;1;False;False;True;False;False;0.95;1
388;12578697;MAISON FAMILIALE EN DUPLEX - OPERA;entire_home;Paris;2e arrondissement;48.8696590753;2.3374990492;4;3;2;1;False;False;True;True;False;1;0.9
389;12580849;Duplex Atypique avec vue sur jardin;entire_home;Paris;Père Lachaise - Ménilmontant;48.8595416464;2.4012476519;2;1;1;1;False;False;True;True;False;1;0.8
390;21960586;E4GD Pink Fashion;entire_home;Paris;Le Marais;48.86388;2.356727;2;1;1;1;False;False;True;True;False;1;1
391;12642998;Chambre adorable au coeur de Paris;private_room;Paris;Châtelet - Les Halles - Beaubourg;48.8618045898;2.3487252561;2;1;1;1;False;False;True;False;False;0.95;0.9
392;12651904;Apt 3p, vue panoramique sur Paris, Buttes-Chaumont;entire_home;Paris;Buttes-Chaumont - Belleville;48.8752890362;2.3780280054;6;3;2;1;False;False;True;True;False;0.9;0.7
393;12666306;ID 293 - Louvre Palais Royale;entire_home;Paris;Châtelet - Les Halles - Beaubourg;48.8607521456;2.3432445301;4;2;1;1;False;False;True;True;False;0.78;0.37
394;12725313;ID 288 + ID 289 Châtelet les Halles;entire_home;Paris;Châtelet - Les Halles - Beaubourg;48.8625232231;2.3478906427;7;4;2;2;False;False;True;True;False;0.84;0.47
395;12727412;Sweet studio in Montorgueil;entire_home;Paris;2e arrondissement;48.8690947425;2.3530517062;2;1;1;1;False;False;True;True;False;1;1
396;12741025;Marais Archives Nationales;entire_home;Paris;Le Marais;48.860859;2.356637;2;1;0;1;False;False;True;True;False;1;1
397;12779552;Cozy Studio Belleville;entire_home;Paris;Buttes-Chaumont - Belleville;48.8759506561;2.4041807257;1;1;0;1;False;False;True;False;False;0.9;0.7
398;12788813;Bright cosy flat,amazing view, NEW!;entire_home;Paris;;48.8729705537;2.3379445798;2;1;1;1;False;False;True;True;False;0.9;1
399;12793662;Lovely calm flat in central Paris;entire_home;Paris;Gare du Nord - Gare de I'Est;48.8779595615;2.3575616815;4;2;1;1;False;False;True;False;False;0.77;0.77
400;12816341;EIFFEL AT LAST!;entire_home;Paris;Tour Eiffel - Champ de Mars;48.8620469028;2.2934777198;3;2;1;1.5;False;False;True;False;False;1;1
401;12843238;Charmant petit loft Paris 11°;entire_home;Paris;République;48.8688326377;2.3751010992;2;1;1;1;False;False;True;True;False;1;1
402;12960358;Beautiful independant appartment, mews house style;entire_home;Paris;Saint Germain des Prés - Odéon;48.857318753;2.3291221374;3;2;2;1.5;False;False;True;True;False;1;0.85
403;12961597;Bel appartement ensoleillé 3 chambres 95m2;entire_home;Paris;11e arrondissement;48.8512985741;2.3859711899;5;3;3;2;False;False;True;True;False;1;1
404;12976143;Classic Parisian Style 3BR *Marais *7 Guests;entire_home;Paris;Saint-Paul - Ile Saint-Louis;48.8562552569;2.3536777515;7;4;3;2;False;False;True;True;False;0.92;0.85
405;13074083;Joker, 1Ch/1SdB, 2 personnes;entire_home;Paris;3e arrondissement;48.8646096086;2.3571681611;2;1;1;1;False;False;True;True;False;0.88;0.68
406;13111723;Cosy Studio in Neuilly !!!;entire_home;Neuilly-sur-Seine;16e arrondissement;48.8815160565;2.2712104235;2;1;0;1;False;False;True;True;False;1;1
407;13093102;Petit Veneur, 1Ch/1Sdb, 4 personnes.;entire_home;Paris;Le Marais;48.8601113561;2.366514322;4;2;1;1;False;False;True;True;False;0.86;0.49
408;13125866;Appartement haut marais;entire_home;Paris;République;48.8645331449;2.3653261381;3;2;1;1;False;False;True;True;False;0.9;0.8
409;13134593;Lovely room in a flat at the heart of Paris:);private_room;Paris;République;48.8675041194;2.3729327224;2;1;1;1;False;False;True;True;False;0.95;0.85
410;13168981;PARIS / Saint Germain des Près / 5 Persons;entire_home;Paris;Saint Germain des Prés - Odéon;48.849857;2.337238;5;3;1;2;False;False;True;False;False;0.95;0.9
411;13233607;DANS PARC MONCEAU TERRASSE 130 M2 + 2 PIECES.;entire_home;Paris;Monceau;48.878649338;2.3121544424;3;2;2;1;False;False;True;False;False;0.95;0.8
412;13267787;Renovated 2-room appartment (45m2);entire_home;Paris;Opéra - Grands Boulevards;48.8696491829;2.3517509306;4;2;1;1;False;False;True;True;False;0.9;0.73
413;13274675;Appartement Luxe - Paris Centre;entire_home;Paris;Invalides - Ecole Militaire;48.8588172839;2.3238835646;6;3;3;2;False;False;True;False;False;1;0.9
414;13420365;Hôtel Elysées Paris;private_room;Paris;;48.8750932755;2.296740925;4;4;2;1;False;False;True;False;False;1;1
415;13489341;3 bedroom apartment near Opera P1063;entire_home;Paris;Opéra - Grands Boulevards;48.8716215959;2.3484862123;6;4;3;1.5;False;False;True;True;False;0.71;0.34
416;13491097;Charming 90m2 Apt  Republique Belleville Oberkampf;entire_home;Paris;République;48.8695431593;2.3749778282;7;4;2;1.5;False;False;True;False;False;0.9;0.74
417;13627688;Cool flat in lively neighbourhood :);entire_home;Paris;10e arrondissement;48.8730853204;2.3738158299;2;1;1;1;False;False;True;False;False;0.85;0.7
418;13618029;Paris - Havre de paix à deux pas du Marais;entire_home;Paris;Bastille;48.8582158181;2.3681940763;3;2;1;1;False;False;True;True;False;1;0.9
419;13797199;Lovely flat in between Eiffel Tower and Invalids;entire_home;Paris;Tour Eiffel - Champ de Mars;48.861008;2.305133;3;2;0;1;False;False;True;False;False;1;0.9
420;13871219;Gallery, Studio/1SdB, 4 personnes;entire_home;Paris;Le Marais;48.8551932989;2.3638291749;4;2;0;1;False;False;True;True;False;0.86;1
421;13904782;Beautiful 25 m2 studio close to Champs Elysées;entire_home;Paris;Champs-Elysées;48.8721049365;2.3102065834;4;2;0;1;False;False;True;True;False;1;0.8
422;13906730;Fantastic Parisian apartment;entire_home;Paris;Saint-Michel;48.8505599945;2.3432599892;6;2;2;1;False;False;True;True;False;0.98;0.75
423;13912256;Paris champs élysée9;entire_home;Paris;Champs-Elysées;48.8745737854;2.2953787251;2;1;1;1;False;False;True;True;False;0.9;0.8
424;13949615;5ème ciel, Studio/SdB, 2 personnes;entire_home;Paris;Le Marais;48.8613457162;2.3624222363;2;1;0;1;False;False;True;True;False;0.91;0.54
425;14178982;Appartement Champs-Elysées 90m2;entire_home;Paris;Madeleine - Vendôme;48.8713442501;2.3166607166;3;2;2;2;False;False;True;True;False;0.85;0.75
426;14196180;"Charming studio ""Kenzo"" Marais";entire_home;Paris;Saint-Paul - Ile Saint-Louis;48.8530646251;2.3652874033;2;1;1;1;False;False;True;True;False;0.9;0.75
427;14207437;Hôtel Elysées 8*** - Chambre Exécutive;private_room;Paris;Saint-Lazare;48.8740685333;2.3177653582;3;2;1;1;False;False;True;False;False;1;1
428;14208656;Appartement proche Canal Saint Martin;entire_home;Paris;République;48.8719720302;2.3720842588;2;1;1;1;False;False;True;True;False;0.95;0.7
429;14287488;Modern spacious central 2BR in Rue St Maur, 11eme;entire_home;Paris;République;48.8685727622;2.3742652107;6;3;2;1;False;False;True;False;False;0.85;0.75
430;14298796;2 pièces refait à neuf proche Bastille pour 3 p;entire_home;Paris;Bastille;48.8567924113;2.3748137352;3;1;1;1;False;False;True;False;False;0.9;0.8
431;14325227;Chambre double dans un grand appartement;private_room;Paris;République;48.8710131869;2.355822613;2;2;1;1;False;False;True;False;False;0.9;1
432;14330975;Beau 3 pièces calme et lumineux près de Jourdain;entire_home;Paris;Buttes-Chaumont - Belleville;48.8720635575;2.3949816146;4;2;1;1;False;False;True;True;False;0.93;0.85
433;14351504;Room(s) for 2, 65m2 flat, canal St martin.;private_room;Paris;Canal Saint-Martin;48.8771481917;2.3700023096;2;1;1;1;False;False;True;False;False;0.9;0.8
434;14412992;Opéra Septembre !;entire_home;Paris;2e arrondissement;48.870723159;2.3348337973;6;3;2;1.5;False;False;True;True;False;0.95;0.93
435;14433920;S03152 - Studio rue du temple;entire_home;Paris;3e arrondissement;48.8652971751;2.3622451039;4;2;0;1;False;False;True;True;False;1;1
436;28557525;Champs Elysée Christmas House;entire_home;Paris;Champs-Elysées;48.8775807899;2.2975527899;6;3;3;2;False;True;True;False;False;1;1
437;14486177;Paris 17e avec terrasse et vue sur Paris.;entire_home;Paris;Ternes;48.8808813127;2.2844772155;2;1;1;1;False;False;True;True;False;0.9;1
438;14498129;LOFT MODERNE ET CHALEUREUX PROCHE CANAL ST MARTIN;entire_home;Paris;République;48.8699918373;2.3559861022;2;1;1;1;False;False;True;True;False;0.8;0.7
439;14584402;Modern Art, 1Ch/1Sdb, 4 personnes;entire_home;Paris;Châtelet - Les Halles - Beaubourg;48.8607320896;2.3515185969;4;2;1;1;False;False;True;True;False;0.86;0.7
440;14602664;JOLI APPARTEMENT À PARIS - BASTILLE;entire_home;Paris;Bastille;48.852478526;2.3700396564;3;2;0;1;False;False;True;False;False;1;1
441;14702080;Chambre agréable et lumineuse à Paris;private_room;Paris;Nation;48.8459390255;2.4088732269;2;1;1;1;False;False;True;False;False;0.85;0.7
442;14705624;Huge 140m² terrace for EVENTS on Parc MONCEAU;entire_home;Paris;;48.8774415309;2.3101289996;16;2;2;1;False;False;True;True;False;1;1
443;14730797;Maison de ville au coeur de Paris;entire_home;Paris;République;48.8673512118;2.3705636421;2;1;1;1;False;False;True;True;False;0.84;0.8
444;14752004;Cosy studette Paris - Le Marais.;entire_home;Paris;Le Marais;48.8560042247;2.3591410949;1;1;0;1;False;False;True;False;False;0.9;0.6
445;14752077;Apt familial - Cosy & Design - St Georges;entire_home;Paris;Pigalle - Saint-Georges;48.8822478622;2.3337056259;6;4;3;2.5;False;False;True;True;False;1;1
446;14769786;Charmant 2P. Canal St-Martin;entire_home;Paris;Canal Saint-Martin;48.8799184833;2.3642619193;4;2;1;1;False;False;True;False;False;0.86;0.75
447;14788864;Charming 1bdr flat in private alley;entire_home;Paris;Bastille;48.8573067476;2.3733957773;4;1;1;1;False;False;True;True;False;1;0.85
448;14819713;Chambre ensoleillée sur jardin / quartier typique;private_room;Paris;Buttes-Chaumont - Belleville;48.8706276148;2.3899982391;1;1;1;1;False;False;True;True;False;0.85;0.6
449;14865203;Ayers Rock, 1Ch/1Sdb, 4 personnes;entire_home;Paris;3e arrondissement;48.8668475482;2.3588982933;4;2;1;1;False;False;True;True;False;0.86;0.55
450;14884836;Peaceful and Family Appartment - downtown Paris;entire_home;Paris;Gare du Nord - Gare de I'Est;48.8787871996;2.3457239825;5;3;2;1;False;False;True;True;False;0.85;0.51
451;14922653;COSY AND QUIET ONE BEDROOM FLAT IDEALLY LOCATED;entire_home;Paris;Commerce - Dupleix;48.8451569414;2.2939671749;4;3;1;1;False;False;True;True;False;1;0.95
452;14929010;Quartier Latin 1 bedroom apartment G05477;entire_home;Paris;Saint-Michel;48.8522452242;2.3452345058;4;2;1;1;False;False;True;True;False;0.71;0.59
453;14992207;chambre spacieuse dans grand loft;private_room;Paris;République;48.861700328;2.3707034705;2;1;1;1;False;False;True;True;False;0.84;0.7
454;14941473;Luxury loft - Champs Elysées;entire_home;Paris;Champs-Elysées;48.8698567202;2.2961323524;4;3;2;1;False;False;True;False;False;0.85;0.7
455;14949290;Sunny, peaceful loft next to the Canal St-Martin;entire_home;Paris;République;48.8696989709;2.3658644345;4;2;2;1;False;False;True;True;False;1;1
456;14956561;Lovely & Charming Parisian Flat in Montorgueil !;entire_home;Paris;Châtelet - Les Halles - Beaubourg;48.864796;2.347249;5;1;1;1;False;False;True;True;False;1;1
457;15012661;Fashion Designer Appartment, heart of Le Marais.;entire_home;Paris;Le Marais;48.8592827528;2.356827464;4;2;1;1;False;False;True;True;False;0.85;0.8
458;15162820;Studio Design entre Auteuil et Passy;entire_home;Paris;Auteuil;48.8539250282;2.2711305482;2;1;0;0.5;False;False;True;True;False;1;0.72
459;15225871;Bel appartement bohème avec cour privée dans Paris;entire_home;Paris;Gare du Nord - Gare de I'Est;48.8801931083;2.3516608068;2;1;1;1;False;False;True;True;False;0.9;0.71
460;15256134;Duplex - 10 min walk Eiffel Tower / Long stay okay;entire_home;Paris;Invalides - Ecole Militaire;48.8596601696;2.3121743822;2;3;1;1;False;False;True;True;False;1;1
461;15268282;Family duplex in the heart of Marais;entire_home;Paris;Le Marais;48.8585712836;2.3581704336;5;4;3;1;False;False;True;False;False;0.85;0.7
462;15272520;Saint Honore Vendome;entire_home;Paris;Louvre - Tuileries;48.8652426288;2.3281986521;3;2;1;1;False;False;True;False;False;1;0.75
463;15392759;Design and Modern Flat in Oberkampf;entire_home;Paris;11e arrondissement;48.8655739088;2.3800459004;4;2;1;1;False;False;True;False;False;0.85;0.75
464;15447351;Bel appartement parisien , près de la Tour Eiffel;entire_home;Paris;Tour Eiffel - Champ de Mars;48.8494322716;2.2998423065;5;3;3;1;False;False;True;False;False;0.8;1
465;15495194;Charming nest under roof Paris Aligre/Bastille;entire_home;Paris;Bastille;48.850842;2.379247;2;1;0;1;False;False;True;True;False;1;1
466;15504591;Chambre dans colocation, quartier Gambetta;private_room;Paris;Père Lachaise - Ménilmontant;48.869811498;2.3947378641;2;1;1;1;False;False;True;False;False;0.9;0.7
467;15548864;BRAND NEW 2BR APARTMENT HEART MARAIS MODERN DESIGN;entire_home;Paris;Le Marais;48.8558780727;2.3597746215;5;3;2;1;False;False;True;True;False;0.96;1
468;15574312;Magnifique atelier d'artiste au centre de Paris;entire_home;Paris;Palais Royal;48.8660290363;2.3360446145;4;3;2;1;False;False;True;False;False;0.9;0.75
469;15603494;2 pièces atypique 50 m2;entire_home;Paris;Père Lachaise - Ménilmontant;48.866951509;2.3998898498;3;1;1;1;False;False;True;False;False;1;1
470;15631578;Charmant appartement dans le 11ieme;entire_home;Paris;11e arrondissement;48.8611358478;2.3848724865;2;1;1;1;False;False;True;False;False;1;1
471;15644901;ONLY FOR EVENTS Appartement proche Louvre;entire_home;Paris;Palais Royal;48.8622073002;2.3402486732;16;3;3;2;False;False;True;False;False;1;1
472;15645282;Spacious room & amazing view !;private_room;Paris;République;48.870669628;2.3735484356;1;1;1;1.5;False;False;True;True;False;0.9;1
473;15655780;★ The Perfect Parisian Architect Studio;entire_home;Paris;République;48.8691113944;2.3795030226;2;1;0;1;False;False;True;False;False;1;1
474;15701977;Luxury apartment in paris. THE LOUVRE, VENDÔME.;entire_home;Paris;Madeleine - Vendôme;48.8682525543;2.3320110818;6;2;2;1;False;False;True;True;False;1;1
475;15826210;Les Showrooms du Marais - Commines (85 m2);entire_home;Paris;3e arrondissement;48.8625529074;2.3657732048;15;1;1;0;False;False;True;False;False;1;1
476;15853260;Appartement design Paris Nation / Bastille;entire_home;Paris;;48.844372;2.390312;8;4;2;2;False;False;True;True;False;0.95;0.9
477;15902750;Eiffel View Loft + 2 FREE RIVER CRUISE TICKETS;entire_home;Paris;Invalides - Ecole Militaire;48.8511167988;2.3230050397;3;2;0;1;False;False;True;True;False;0.85;0.75
478;15954352;Central charming flat in the heart of Paris;entire_home;Paris;Opéra - Grands Boulevards;48.8732465812;2.3519247616;4;2;0;1;False;False;True;False;False;1;1
479;15963836;Hôtel de Castiglione 4* -  Chambre Prestige;private_room;Paris;Madeleine - Vendôme;48.869175;2.320581;2;1;1;1;False;False;True;False;False;1;1
480;15982715;Appartement cosy, plein coeur de Paris, Place Répu;entire_home;Paris;République;48.8696952018;2.3602068753;2;1;1;1;False;False;True;False;False;1;1
481;15983788;Studio confortable et son Lit Futon;entire_home;Paris;Gare du Nord - Gare de I'Est;48.8749361527;2.3471788456;2;1;1;1;False;False;True;False;False;0.9;0.8
482;16021853;STUDIO AU COEUR DE PARIS PROXIMITE MARAIS;entire_home;Paris;11e arrondissement;48.8636009876;2.3785545474;2;1;0;1;False;False;True;False;False;0.9;0.85
483;28581819;Magnifique studio moderne et lumineux à Dupleix;entire_home;Paris;Commerce - Dupleix;48.8497128791;2.2945676604;1;1;0;1;False;True;True;False;False;0.95;0.85
484;16049460;Chic & Trendy Loft in Le Marais!;entire_home;Paris;Le Marais;48.861816;2.36095;2;1;1;1;False;False;True;True;False;1;1
485;16053210;Lovely Appartment near Opera;entire_home;Paris;Pigalle - Saint-Georges;48.8753671759;2.3395103731;4;2;2;1;False;False;True;True;False;1;1
486;16112784;Appartement 32m carré;entire_home;Paris;10e arrondissement;48.8732026749;2.3718904245;2;1;1;1;False;False;True;False;False;0.9;1
487;16128371;The heart of Le Marais! Bright&Calm 1BD flat, 41m2;entire_home;Paris;Le Marais;48.8644411025;2.3561831762;4;2;1;1;False;False;True;True;False;0.82;0.7
488;16241256;High standing place near Marais;entire_home;Paris;4e arrondissement;48.8492823063;2.3636061325;3;2;2;2;False;False;True;True;False;1;1
489;16297346;SoChic Suite 2 chambres Monceau Villiers;entire_home;Paris;Monceau;48.8802885658;2.3133221202;6;4;2;1;False;False;True;True;False;0.93;0.5
490;16309255;One bedroom apartment Miromesnil area Paris 8;entire_home;Paris;Madeleine - Vendôme;48.8730785798;2.316459241;4;2;1;1.5;False;False;True;True;False;0.8;0.55
491;16334459;Charming & Cosy Parisian Flat in Montorgueil !!!;entire_home;Paris;Châtelet - Les Halles - Beaubourg;48.866711;2.345677;4;2;1;1;False;False;True;True;False;1;1
492;16370598;Grand loft rénové moderne et design - Plein centre;entire_home;Paris;Opéra - Grands Boulevards;48.87038074;2.3527945324;4;2;1;1;False;False;True;True;False;0.95;0.85
493;16379809;Studio Confortable - Proche Tour Eiffel;entire_home;Paris;;48.846313025;2.2954347875;2;1;0;1;False;False;True;False;False;0.85;0.8
494;16401270;Cosy Bedroom in Saint Germain des Prés;private_room;Paris;Saint Germain des Prés - Odéon;48.8539611168;2.3312387392;2;1;1;1;False;False;True;True;False;0.87;0.8
495;16445821;★ Studio lumineux canal saint Martin république;entire_home;Paris;République;48.8690182459;2.3725786093;3;2;1;1;False;False;True;True;False;0.95;0.62
496;16463871;Echec & Mat, 2Ch/1Sdb, 6 personnes;entire_home;Paris;Le Marais;48.8598179199;2.3545676549;6;3;2;1;False;False;True;True;False;0.86;0.46
497;16484456;Chambre 1 ou 2 personnes sur Patio;private_room;Paris;Champs-Elysées;48.8755374248;2.2964949271;2;1;1;1;False;False;True;False;False;1;1
498;16600568;Studio dans le coeur de Paris;entire_home;Paris;Le Marais;48.8626900923;2.3548338789;2;1;1;1;False;False;True;False;False;0.9;0.75
499;16611790;Marie, 1Ch/1Sdb, 2 personnes;entire_home;Paris;11e arrondissement;48.8502756077;2.3888419249;2;1;1;1;False;False;True;True;False;1;1
500;16613173;Eiffel Tower - Champs Elysees -  Lovely apartment;entire_home;Paris;Passy;48.8624788919;2.2811573774;3;1;1;1;False;False;True;False;False;0.9;0.8
501;16644286;Magnifique 2 pièces avec vue sur le Sacré-Coeur;entire_home;Paris;Pigalle - Saint-Georges;48.8800540513;2.3443898613;2;1;1;1;False;False;True;True;False;1;1
502;16682383;Studette on Eiffel Tower grounds;entire_home;Paris;Tour Eiffel - Champ de Mars;48.8519041239;2.2992369722;2;1;1;1;False;False;True;True;False;1;1
503;16685084;Apt close to Eiffel Tower and fabulous shopping;entire_home;Paris;Commerce - Dupleix;48.8477059039;2.2980141244;2;1;1;1;False;False;True;False;False;1;1
504;16744299;Apart Marais en rooftop, piscine privée, terrasse;private_room;Paris;3e arrondissement;48.8648134077;2.3653410657;4;1;2;2;False;False;True;False;False;0.85;0.75
505;16852946;Le Marais - SPACIEUX 3CH/2SB - 130M2;entire_home;Paris;3e arrondissement;48.866974;2.3623;7;4;3;2;False;False;True;True;False;1;1
506;16880432;Appartement cosy et chaleureux avec chat câlin;entire_home;Paris;Buttes-Chaumont - Belleville;48.8712538225;2.3979268818;2;1;1;1;False;False;True;False;False;0.91;1
507;16888539;Joli appartement, très lumineux. Buttes Chaumont;entire_home;Paris;Buttes-Chaumont - Belleville;48.8744676153;2.3790838536;2;1;1;1;False;False;True;False;False;0.9;1
